date,value
"2025-07-20",842.55
"2025-07-21",842.55
"2025-07-22",842.55
"2025-07-23",842.55
"2025-07-24",842.55
"2025-07-25",842.55
"2025-07-26",842.55
"2025-07-27",842.55
"2025-07-28",842.55
"2025-07-29",842.55
"2025-07-30",842.55
"2025-07-31",842.55
"2025-08-01",877.29
"2025-08-02",877.29
"2025-08-03",877.29
"2025-08-04",877.29
"2025-08-05",877.29
"2025-08-06",877.29
"2025-08-07",877.29
"2025-08-08",877.29
"2025-08-09",877.29
"2025-08-10",877.29
"2025-08-11",877.29
"2025-08-12",877.29
"2025-08-13",877.29
"2025-08-14",877.29
"2025-08-15",877.29
"2025-08-16",877.29
"2025-08-17",877.29
"2025-08-18",877.29
"2025-08-19",877.29
"2025-08-20",877.29
"2025-08-21",877.29
"2025-08-22",877.29
"2025-08-23",877.29
"2025-08-24",877.29
"2025-08-25",877.29
"2025-08-26",877.29
"2025-08-27",877.29
"2025-08-28",877.29
"2025-08-29",877.29
"2025-08-30",877.29
"2025-08-31",877.29
"2025-09-01",868.93
"2025-09-02",868.93
"2025-09-03",868.93
"2025-09-04",868.93
"2025-09-05",868.93
"2025-09-06",868.93
"2025-09-07",868.93
"2025-09-08",868.93
"2025-09-09",868.93
"2025-09-10",868.93
"2025-09-11",868.93
"2025-09-12",868.93
"2025-09-13",868.93
"2025-09-14",868.93
"2025-09-15",868.93
"2025-09-16",868.93
"2025-09-17",868.93
"2025-09-18",868.93
"2025-09-19",868.93
"2025-09-20",868.93
"2025-09-21",868.93
"2025-09-22",868.93
"2025-09-23",868.93
"2025-09-24",868.93
"2025-09-25",868.93
"2025-09-26",868.93
"2025-09-27",868.93
"2025-09-28",868.93
"2025-09-29",868.93
"2025-09-30",868.93
"2025-10-01",832.45
"2025-10-02",832.45
"2025-10-03",832.45
"2025-10-04",832.45
"2025-10-05",832.45
"2025-10-06",832.45
"2025-10-07",832.45
"2025-10-08",832.45
"2025-10-09",832.45
"2025-10-10",832.45
"2025-10-11",832.45
"2025-10-12",832.45
"2025-10-13",832.45
"2025-10-14",832.45
"2025-10-15",832.45
"2025-10-16",832.45
"2025-10-17",832.45
"2025-10-18",832.45
"2025-10-19",832.45
"2025-10-20",832.45
"2025-10-21",832.45
"2025-10-22",832.45
"2025-10-23",832.45
"2025-10-24",832.45
"2025-10-25",832.45
"2025-10-26",832.45
"2025-10-27",832.45
"2025-10-28",832.45
"2025-10-29",832.45
"2025-10-30",832.45
"2025-10-31",832.45
"2025-11-01",805.97
"2025-11-02",805.97
"2025-11-03",805.97
"2025-11-04",805.97
"2025-11-05",805.97
"2025-11-06",805.97
"2025-11-07",805.97
"2025-11-08",805.97
"2025-11-09",805.97
"2025-11-10",805.97
"2025-11-11",805.97
"2025-11-12",805.97
"2025-11-13",805.97
"2025-11-14",805.97
"2025-11-15",805.97
"2025-11-16",805.97
"2025-11-17",805.97
"2025-11-18",805.97
"2025-11-19",805.97
"2025-11-20",805.97
"2025-11-21",805.97
"2025-11-22",805.97
"2025-11-23",805.97
"2025-11-24",805.97
"2025-11-25",805.97
"2025-11-26",805.97
"2025-11-27",805.97
"2025-11-28",805.97
"2025-11-29",805.97
"2025-11-30",805.97
"2025-12-01",833.42
"2025-12-02",833.42
"2025-12-03",833.42
"2025-12-04",833.42
"2025-12-05",833.42
"2025-12-06",833.42
"2025-12-07",833.42
"2025-12-08",833.42
"2025-12-09",833.42
"2025-12-10",833.42
"2025-12-11",833.44
"2025-12-12",833.45
"2025-12-13",833.45
"2025-12-14",833.48
"2025-12-15",833.48
"2025-12-16",833.48
"2025-12-17",833.48
"2025-12-18",833.47
"2025-12-19",833.47
"2025-12-20",833.45
"2025-12-21",833.46
"2025-12-22",833.46
"2025-12-23",833.46
"2025-12-24",833.46
"2025-12-25",833.46
"2025-12-26",833.46
"2025-12-27",833.46
"2025-12-28",833.46
"2025-12-29",833.46
"2025-12-30",833.46
"2025-12-31",833.46
"2026-01-01",798.84
"2026-01-02",798.84
"2026-01-03",798.84
"2026-01-04",798.84
"2026-01-05",798.84
"2026-01-06",798.84
"2026-01-07",798.84
"2026-01-08",798.84
"2026-01-09",798.84
"2026-01-10",798.84
"2026-01-11",798.84
"2026-01-12",798.84
"2026-01-13",798.84
"2026-01-14",798.84
"2026-01-15",798.84
"2026-01-16",798.84
"2026-01-17",798.84
"2026-01-18",798.84
"2026-01-19",798.84
"2026-01-20",798.84
"2026-01-21",798.84
