date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico
2023-02-01,108792500.0,771.11,1122.5,0.64,227762191,168923769,55595956,2661892,580574,74.17,8971529,10174501,7207945,8971529,9888791
2023-02-02,115285000.0,732.44,1122.5,0.64,226701934,162273638,61069500,2591876,766919,71.58,8943824,10272107,7145866,8943824,9944709
2023-02-03,103379000.0,796.62,1122.5,0.63,228792944,158638445,66899569,2515899,739031,69.34,9049609,10287723,7242398,9049609,9995476
2023-02-04,111097600.0,802.83,1122.5,0.64,219516580,148921736,67462081,2323627,809136,67.84,8661134,9776817,7367033,8661134,9465985
2023-02-05,97617000.0,756.96,1122.5,0.65,198845240,136903683,59259119,2217297,465141,68.85,7823496,9167826,6642865,7823496,8948873
2023-02-06,96513700.0,601.13,1122.5,0.63,227803336,171072094,53658021,2223388,849832,75.1,9019100,10421068,7050030,9019100,10122838
2023-02-07,105952100.0,699.93,1122.5,0.61,226979799,169143210,54607442,2348476,880671,74.52,9100906,10395699,7349117,9100906,10079908
2023-02-08,98372700.0,637.67,1122.5,0.61,231071025,167481247,60150524,2655091,784163,72.48,9152480,10416916,7384443,9152480,10103939
2023-02-09,103082400.0,574.69,1122.5,0.6,233257864,172124732,57929156,2395043,808933,73.79,9240225,10505552,7483269,9240225,10207693
2023-02-10,102633300.0,559.76,1122.5,0.59,226638074,181163999,42091663,2550816,831596,79.94,9240359,10490249,7445139,9240359,10166360
2023-02-11,119329200.0,619.85,1122.5,0.6,215748863,170603087,41882262,2361687,901828,79.07,8912382,10030317,7529356,8912382,9739115
2023-02-12,110952900.0,581.17,1122.5,0.61,196242728,156184417,37055685,2377542,625084,79.59,8135089,9462496,6978056,8135089,9215669
2023-02-13,134761200.0,577.93,1122.5,0.61,219177749,170882035,45495741,2309931,490042,77.97,9069099,10423975,7169917,9069099,10110499
2023-02-14,117576700.0,565.21,1122.5,0.61,224896029,173775024,48561072,1964976,594958,77.27,9206207,10541903,7416494,9206207,10188152
2023-02-15,166305400.0,548.72,1122.5,0.63,229679805,178465425,48297788,2263035,653557,77.7,9250340,10499423,7528839,9250340,10172694
2023-02-16,138034400.0,518.64,1122.5,0.62,227324279,176042284,48706791,2100260,474943,77.44,9193929,10447854,7490087,9193929,10113992
2023-02-17,135484500.0,505.75,1122.5,0.61,229844955,181545287,45190012,2690106,419550,78.99,9158721,10293430,7441689,9158721,10013100
2023-02-18,145143700.0,431.77,1122.5,0.6,219351351,179680561,36477693,2525667,667429,81.91,8684680,9767564,7382136,8684680,9437572
2023-02-19,141297500.0,421.5,1122.5,0.62,191413882,149161398,39163259,2394366,694859,77.93,7781927,9071407,6583034,7781927,8833083
2023-02-20,150183400.0,418.23,1122.5,0.63,221233843,180267127,37655501,2557584,753631,81.48,8832393,10200118,6920734,8832393,9883425
2023-02-21,141937000.0,426.11,1122.5,0.63,221837966,181230337,37493568,2395730,718331,81.69,8922533,10188756,7250410,8922533,9871073
2023-02-22,154747700.0,361.9,1122.5,0.63,225816809,189026482,33673206,2298551,818569,83.71,8957197,10215167,7283552,8957197,9882690
2023-02-23,128006900.0,380.73,1122.5,0.61,224836487,185818291,35638184,2509081,870931,82.65,9054584,10426285,7230408,9054584,10087634
2023-02-24,117405900.0,340.61,1122.5,0.6,229664414,188653414,37346880,2811804,852315,82.14,9125397,10380171,7356187,9125397,10058053
2023-02-25,103100900.0,301.73,1122.5,0.59,214837180,178312455,33043673,2678097,802955,83.0,8752785,9852408,7421567,8752785,9554226
2023-02-26,98688800.0,317.3,1122.5,0.58,202270925,163650914,35239631,2620830,759551,80.91,7959699,9323156,6748864,7959699,9061263
2023-02-27,104303500.0,320.93,1122.5,0.57,229389385,190486839,35835332,2356410,710805,83.04,9079860,10490519,7078639,9079860,10174898
2023-02-28,128150100.0,373.94,1122.5,0.56,228009524,185674953,39132891,2312963,888718,81.43,9250365,10548198,7475650,9250365,10233390
2023-03-01,120339800.0,382.18,1191.65,0.56,228000942,182307656,42905041,1952723,835522,79.96,9223865,10526977,7438411,9223865,10221222
2023-03-02,117196200.0,418.25,1191.65,0.54,228922800,181635969,44616860,1798837,871135,79.34,9309848,10583837,7528401,9309848,10284817
2023-03-03,112028300.0,441.49,1191.65,0.54,225691913,179741000,43117088,1918888,914937,79.64,9371220,10522386,7632067,9371220,10233370
2023-03-04,164866200.0,449.93,1191.65,0.54,219254423,172043182,44134773,2174713,901755,78.47,8969213,10048694,7648432,8969213,9757710
2023-03-05,229283700.0,467.39,1191.65,0.55,196136041,156164066,36945183,2148218,878574,79.62,8006004,9232697,6867861,8006004,9041216
2023-03-06,225796400.0,504.92,1191.65,0.55,218998348,177481318,38492294,2216539,808196,81.04,9078149,10436187,7144285,9078149,10133872
2023-03-07,175819800.0,489.64,1191.65,0.56,220100553,173387750,43678399,2314764,719641,78.78,9123796,10318096,7436761,9123796,10023024
2023-03-08,217683400.0,477.35,1191.65,0.56,218350359,173537873,42130706,2148505,533276,79.48,9050871,10267444,7356895,9050871,9954043
2023-03-09,300383400.0,432.23,1191.65,0.56,214788232,172396946,40644540,1293799,452948,80.26,8902406,10134399,7323648,8902406,9792053
2023-03-10,229825800.0,329.69,1191.65,0.55,215611122,182603716,29890857,2573361,543188,84.69,8940795,10200526,7214978,8940795,9885471
2023-03-11,419131800.0,311.16,1191.65,0.57,201830516,174389156,25599767,1258777,582817,86.4,8553639,9597975,7296436,8553639,9314855
2023-03-12,394117800.0,294.77,1191.65,0.59,185506507,159953613,23177242,1950839,424812,86.23,7798489,9146541,6564452,7798489,8918009
2023-03-13,429220500.0,237.29,1191.65,0.6,212648961,190023699,20434153,1638460,552648,89.36,8819799,10203977,6952216,8819799,9880917
2023-03-14,356622900.0,191.62,1191.65,0.59,214131309,192120005,19353816,2039796,617692,89.72,8966598,10189374,7254825,8966598,9861564
2023-03-15,338865500.0,165.93,1191.65,0.58,213722872,191228093,19921995,2092803,479981,89.47,8920774,10222184,7218889,8920774,9922873
2023-03-16,343215300.0,172.99,1191.65,0.58,214780635,185920946,26236963,2128418,494308,86.56,8964466,10168912,7221812,8964466,9876110
2023-03-17,316313500.0,226.72,1191.65,0.58,214862821,182857164,29004815,2322672,678170,85.1,9016521,10268962,7225754,9016521,9985602
2023-03-18,293717600.0,207.66,1191.65,0.58,209472872,182632162,23812993,2293089,734628,87.19,8715629,9820688,7431203,8715629,9508233
2023-03-19,298759400.0,165.33,1191.65,0.57,189481677,164280319,21927557,2569351,704450,86.7,7856362,9060057,6659204,7856362,8829545
2023-03-20,253965400.0,242.01,1191.65,0.57,194383207,171290941,19712862,2661002,718403,88.12,8144907,9665674,6819030,8144907,9395375
2023-03-21,220874500.0,305.95,1191.65,0.57,220959723,193208108,23874317,2992522,884776,87.44,9157033,10528034,7231033,9157033,10219760
2023-03-22,210584100.0,349.53,1191.65,0.57,222196649,190202263,28107289,3075672,811426,85.6,9207216,10522558,7455724,9207216,10223315
2023-03-23,222494200.0,332.44,1191.65,0.57,222263862,188134374,30680299,2664277,784912,84.64,9222741,10521852,7501174,9222741,10205273
2023-03-24,234994400.0,333.4,1191.65,0.58,224376914,188714328,32602249,2442028,618309,84.11,9305516,10495956,7531845,9305516,10188978
2023-03-25,264039800.0,241.35,1191.65,0.58,214251436,181595492,29454709,2404009,797226,84.76,8890856,10027264,7561135,8890856,9739096
2023-03-26,251057200.0,189.76,1191.65,0.58,194871104,167508915,24337234,2258656,766299,85.96,8112029,9383554,6888813,8112029,9165579
2023-03-27,226837300.0,187.71,1191.65,0.58,218995531,189723364,26044008,2326017,902141,86.63,9079505,10340928,7199938,9079505,10057091
2023-03-28,234914600.0,195.18,1191.65,0.59,222172197,195461498,23656984,2164174,889541,87.98,9213463,10489212,7427132,9213463,10201356
2023-03-29,232014500.0,159.27,1191.65,0.59,221966880,191966580,27253559,1890433,856308,86.48,9205904,10471512,7499501,9205904,10163066
2023-03-30,211036700.0,172.67,1191.65,0.57,222558222,196074817,23162688,2469938,850778,88.1,9230211,10532196,7487431,9230211,10245448
2023-03-31,241632000.0,167.29,1191.65,0.57,222995709,194414157,25587114,2111708,882730,87.18,9248891,10387159,7551605,9248891,10122338
2023-04-01,218497300.0,151.21,1105.28,0.56,213716043,188418198,22043461,2371310,883074,88.16,8859935,9908710,7587881,8859935,9635688
2023-04-02,282921700.0,155.06,1105.28,0.58,192749245,167801189,22060613,2422217,465226,87.06,8057409,9199039,6926055,8057409,9022195
2023-04-03,228398800.0,149.34,1105.28,0.57,218104535,188809100,25310811,3240506,744118,86.57,9059688,10375300,7165150,9059688,10127024
2023-04-04,199095700.0,151.68,1105.28,0.57,220008277,188925710,27357406,2878354,846807,85.87,9164202,10306789,7483284,9164202,10054134
2023-04-05,277738300.0,145.06,1105.28,0.56,216977384,189371682,23825464,2931892,848347,87.28,9021887,10038079,7558716,9021887,9775930
2023-04-06,211064100.0,140.51,1105.28,0.57,187284569,165623073,18684339,2223479,753679,88.43,7758298,8722510,6798494,7758298,8463558
2023-04-07,236831100.0,134.18,1105.28,0.58,175949094,153718933,19296950,2350046,583165,87.37,7298179,8385852,6322800,7298179,8206760
2023-04-08,243732500.0,143.21,1105.28,0.58,190218157,165622208,21948361,2069197,578391,87.07,7894196,9205456,6534931,7894196,8955880
2023-04-09,214651500.0,133.75,1105.28,0.57,189900298,168082036,18683295,2558331,576635,88.51,7875760,9284714,6560997,7875760,9052901
2023-04-10,192918300.0,145.29,1105.28,0.56,219031857,195222090,20474117,2635718,699931,89.13,9090499,10474220,7087618,9090499,10197716
2023-04-11,196731300.0,147.24,1105.28,0.56,223050933,198687443,21430788,2169379,763322,89.08,9247302,10492558,7543258,9247302,10191723
2023-04-12,204237600.0,268.08,1105.28,0.55,223308212,196182810,24049137,2303026,773239,87.85,9260011,10545465,7520592,9260011,10254229
2023-04-13,185117100.0,253.54,1105.28,0.55,223343543,195059112,24803735,2621417,859279,87.34,9309548,10561888,7567744,9309548,10271645
2023-04-14,173621900.0,254.89,1105.28,0.53,227889532,199330017,25199176,2537772,822567,87.47,9460496,10618428,7636754,9460496,10348118
2023-04-15,167753800.0,216.5,1105.28,0.52,217447649,190801651,23295774,2562046,788178,87.75,9023436,10109664,7657390,9023436,9802773
2023-04-16,224020100.0,212.14,1105.28,0.54,192001627,171284263,18761118,1143330,812916,89.21,7955137,9184796,6817358,7955137,8973308
2023-04-17,306831500.0,298.15,1105.28,0.54,214699035,189159941,22758234,2205886,574974,88.1,8899919,10265430,6993786,8899919,9996031
2023-04-18,328312200.0,292.48,1105.28,0.54,221621555,192930318,25856433,2256675,578129,87.05,9189440,10540316,7380536,9189440,10239423
2023-04-19,237016700.0,267.15,1105.28,0.53,223477368,193960480,26275909,2499296,741683,86.79,9270601,10610998,7471151,9270601,10328891
2023-04-20,224194100.0,305.12,1105.28,0.53,223025959,190821428,29268140,2216601,719790,85.56,9337479,10564404,7615789,9337479,10270237
2023-04-21,247698000.0,320.77,1105.28,0.54,219047510,188699874,27984322,1868540,494774,86.15,9170527,10263492,7509412,9170527,10015374
2023-04-22,270054200.0,335.96,1105.28,0.56,211194991,184824734,24431600,1902296,36362,87.51,8755130,9857037,7400395,8755130,9588401
2023-04-23,255046800.0,342.34,1105.28,0.59,191382079,159643576,29176532,2539911,22060,83.42,7944614,9264234,6759184,7944614,9030412
2023-04-24,263848600.0,345.31,1105.28,0.59,213193743,180525536,29997296,2647141,23770,84.68,8995399,10413352,7079324,8995399,10103209
2023-04-25,251881100.0,335.31,1105.28,0.59,217036059,183984259,30119011,2564228,368561,84.77,9167499,10487892,7374084,9167499,10175344
2023-04-26,297054500.0,325.83,1105.28,0.61,222477697,190145085,29205366,2580051,547196,85.47,9283702,10583840,7498475,9283702,10273920
2023-04-27,250168900.0,255.29,1105.28,0.6,225895203,193818164,29105937,2405428,565674,85.8,9380625,10643955,7603189,9380625,10370117
2023-04-28,383768500.0,258.53,1105.28,0.62,223743389,196110719,24721283,2290388,620999,87.65,9341478,10467644,7700152,9341478,10216506
2023-04-29,317061100.0,192.1,1105.28,0.63,215043721,191567193,20291265,2590783,594480,89.08,8941940,10040581,7577732,8941940,9749434
2023-04-30,316593200.0,211.28,1105.28,0.65,183880768,162812197,18826975,1599336,642259,88.54,7904483,8934688,6992054,7904483,8718922
2023-05-01,230344500.0,196.17,1162.96,0.64,190578954,169344952,18181016,2533815,519170,88.86,8027430,9536740,6596531,8027430,9296737
2023-05-02,201608200.0,251.08,1162.96,0.63,223038840,198062016,21465779,2857455,653590,88.8,9330281,10818197,7236419,9330281,10542248
2023-05-03,168209600.0,266.56,1162.96,0.6,230782737,203724788,23474876,2835592,747481,88.28,9591235,10944673,7739528,9591235,10653432
2023-05-04,155560000.0,262.34,1162.96,0.58,232704958,205108929,24051782,2689876,854371,88.14,9662727,10936804,7789231,9662727,10647459
2023-05-05,143810200.0,326.01,1162.96,0.58,232100951,202032423,26651219,2520389,896920,87.05,9867099,11118944,8037559,9867099,10793055
2023-05-06,146703300.0,326.0,1162.96,0.57,228970422,197686451,27955902,2552509,775560,86.34,9352360,10398914,8060667,9352360,10078791
2023-05-07,139726000.0,355.64,1162.96,0.56,200811050,170925541,26165011,3093497,627001,85.12,8363729,9680491,7049774,8363729,9481312
2023-05-08,129208100.0,407.86,1162.96,0.55,221750768,179283840,39153924,2499349,813654,80.85,9449954,10797806,7484450,9449954,10494062
2023-05-09,137786200.0,529.34,1162.96,0.54,227731993,177391873,47519090,1934320,886710,77.9,9665886,10877631,7868634,9665886,10615121
2023-05-10,156708700.0,587.04,1162.96,0.54,225140415,171773327,51002725,1629379,734985,76.3,9446245,10672504,7792304,9446245,10386261
2023-05-11,149898000.0,635.93,1162.96,0.55,224884672,168286620,53493641,2463214,641197,74.83,9570463,10839165,7706139,9570463,10553856
2023-05-12,147524000.0,648.27,1162.96,0.53,227239506,166470690,57539980,2408184,820652,73.26,9665694,10873673,7878496,9665694,10573033
2023-05-13,145952400.0,696.55,1162.96,0.53,218861347,160571484,55026233,2422043,841586,73.37,9294738,10328362,7904876,9294738,10084016
2023-05-14,153538600.0,686.34,1162.96,0.53,194676683,140147113,52012079,2019130,498362,71.99,8268537,9286629,7162869,8268537,9147728
2023-05-15,164297200.0,735.29,1162.96,0.53,218611892,162141610,54457953,1471978,540352,74.17,9304467,10627162,7394819,9304467,10352299
2023-05-16,165785300.0,779.91,1162.96,0.53,225267229,167671907,55142767,2049467,403088,74.43,9392470,10484894,7785310,9392470,10189072
2023-05-17,224612900.0,824.79,1162.96,0.55,222598280,162410348,57786022,2027589,374321,72.96,9315177,10743860,7428243,9315177,10462687
2023-05-18,149064500.0,823.17,1162.96,0.53,227500687,160294930,63779002,2715615,711140,70.46,9643226,11044928,7708324,9643226,10746833
2023-05-19,160097400.0,837.55,1162.96,0.53,231779421,165049912,63425095,2427870,876544,71.21,9758690,10935132,7933816,9758690,10650739
2023-05-20,191365000.0,837.58,1162.96,0.53,214650822,146695755,65512958,1783461,658648,68.34,9138246,10207089,7867317,9138246,9937334
2023-05-21,187854700.0,790.12,1162.96,0.56,186229198,128372354,55946766,1553890,356187,68.93,8014870,8945230,7030811,8014870,8739853
2023-05-22,209950600.0,802.63,1162.96,0.57,188774523,124198550,62106209,2339411,130353,65.79,8056254,9568853,6687505,8056254,9316887
2023-05-23,328961900.0,815.81,1162.96,0.59,219201040,156860345,59762189,2326213,252294,71.56,9147762,10551432,7215017,9147762,10254471
2023-05-24,306842900.0,763.01,1162.96,0.59,219247376,157428487,59280927,2075628,462334,71.8,9325145,10645973,7527711,9325145,10338008
2023-05-25,358444000.0,780.4,1162.96,0.6,217658650,153098790,61980732,2310230,268898,70.34,9287379,10517503,7487194,9287379,10216189
2023-05-26,419452900.0,694.18,1162.96,0.61,214490130,153690939,58758316,1828014,212861,71.65,9237714,10335660,7532841,9237714,10068655
2023-05-27,313276100.0,673.75,1162.96,0.62,203985040,146536261,54891933,2250273,306574,71.84,8851943,9977544,7427320,8851943,9724825
2023-05-28,394653600.0,459.75,1162.96,0.64,185012362,132058564,49554207,2846979,552612,71.38,8032128,9313861,6755794,8032128,9140054
2023-05-29,359710700.0,389.02,1162.96,0.65,214447763,160475052,50931465,2453449,587797,74.83,9122229,10505032,7177911,9122229,10186980
2023-05-30,387905100.0,387.54,1162.96,0.67,218768592,169208459,46960998,2205851,393283,77.35,9208224,10413652,7474936,9208224,10121085
2023-05-31,279574800.0,363.48,1162.96,0.67,221764761,177676326,41328771,2361467,398198,80.12,9285366,10495990,7502400,9285366,10236016
2023-06-01,417034200.0,312.54,1089.63,0.69,218564594,179279962,37530237,1677021,77374,82.03,9147420,10333384,7557235,9147420,10053424
2023-06-02,313209700.0,257.36,1089.63,0.7,220758999,190547750,27609901,2532600,68747,86.31,9249663,10528365,7385766,9249663,10243003
2023-06-03,228785300.0,247.73,1089.63,0.68,217658896,189121921,25307806,3130076,99093,86.89,9048137,10192795,7637067,9048137,9915291
2023-06-04,203802600.0,209.07,1089.63,0.66,193172564,168379294,22477758,2278045,37467,87.17,8002090,9169193,6989150,8002090,8953217
2023-06-05,327713700.0,277.25,1089.63,0.66,218531908,189621155,26879477,2007030,24245,86.77,9074833,10564596,7034099,9074833,10250244
2023-06-06,306826000.0,302.43,1089.63,0.65,224375070,193198841,28234672,2679158,262400,86.11,9347851,10635628,7601584,9347851,10350905
2023-06-07,241265200.0,351.0,1089.63,0.65,224311312,182746373,38521368,2594562,449008,81.47,9517861,10893860,7675851,9517861,10592047
2023-06-08,304688300.0,328.68,1089.63,0.65,215658432,168978366,44700819,1497154,482094,78.35,9253766,10291205,7840864,9253766,10008731
2023-06-09,275109700.0,312.37,1089.63,0.66,220200314,174030579,42978643,2674133,516959,79.03,9296062,10648719,7432825,9296062,10358398
2023-06-10,225022800.0,292.74,1089.63,0.65,212019559,168768053,40088518,2631987,531001,79.6,8931245,9947868,7666935,8931245,9638940
2023-06-11,281782100.0,283.1,1089.63,0.67,189428704,150138216,35753426,2836482,700580,79.26,8077699,9338934,6858566,8077699,9076911
2023-06-12,197539200.0,296.16,1089.63,0.66,198364018,158278877,36274817,3058247,752076,79.79,8396252,9851246,7042254,8396252,9598600
2023-06-13,171370900.0,329.06,1089.63,0.65,223479670,185871493,33221364,3530644,856169,83.17,9451085,10814207,7416179,9451085,10526467
2023-06-14,197799200.0,360.81,1089.63,0.63,227287581,187690324,36478641,2346933,771683,82.58,9569726,10827973,7853731,9569726,10530886
2023-06-15,232197800.0,364.16,1089.63,0.62,225854192,184203122,38143659,2749348,758063,81.56,9440728,10664086,7657136,9440728,10403393
2023-06-16,254465800.0,414.17,1089.63,0.62,221743621,177349585,41155170,2348514,890353,79.98,9391432,10567054,7757108,9391432,10158478
2023-06-17,236781300.0,441.41,1089.63,0.62,202401841,157723734,41332856,2506565,838686,77.93,8798985,9894828,7547811,8798985,9596315
2023-06-18,220171200.0,506.31,1089.63,0.63,184469801,133243147,47074374,3305699,846582,72.23,7935723,9103327,6750518,7935723,8902248
2023-06-19,181099900.0,576.26,1089.63,0.63,195438479,136722005,54117064,3936613,662797,69.96,8314130,9787822,6909841,8314130,9551439
2023-06-20,157685400.0,617.82,1089.63,0.63,224056904,165916588,53988349,3363428,788539,74.05,9557228,10927637,7518785,9557228,10643160
2023-06-21,179288600.0,750.31,1089.63,0.63,231469923,174733013,52724877,3258349,753684,75.49,9760710,10996848,7966671,9760710,10639621
2023-06-22,182335400.0,755.07,1089.63,0.63,231419363,163530674,64164557,2888340,835793,70.66,9718406,10959225,8031774,9718406,10603382
2023-06-23,196344600.0,851.87,1089.63,0.64,228216195,162486493,62043982,2924645,761075,71.2,9578988,10745174,7842011,9578988,10346806
2023-06-24,217898000.0,897.93,1089.63,0.66,212376956,142699179,66788818,2723377,165582,67.19,9007436,9982645,7735386,9007436,9695978
2023-06-25,251988600.0,735.04,1089.63,0.68,188367627,125904437,59795468,2299781,367941,66.84,8090813,9261510,6933787,8090813,9057221
2023-06-26,301293200.0,722.77,1089.63,0.7,210233680,148199713,59336584,2305439,391944,70.49,8945320,10129322,7220186,8945320,9842415
2023-06-27,202860100.0,630.94,1089.63,0.68,218018236,162175066,52129387,3186514,527269,74.39,9269254,10549586,7361733,9269254,10269759
2023-06-28,184710600.0,624.52,1089.63,0.68,220237196,166878435,49844972,2893368,620421,75.77,9443065,10667770,7657832,9443065,10377906
2023-06-29,187026700.0,467.12,1089.63,0.68,223158975,169382913,49874831,3294161,607071,75.9,9611575,10837347,7805356,9611575,10512705
2023-06-30,185646100.0,519.55,1089.63,0.68,223356370,167131870,52680095,2907505,636900,74.83,9563676,10729471,7858654,9563676,10412268
2023-07-01,171982500.0,547.01,927.84,0.67,206911222,149217621,53982971,2907913,802716,72.12,9015896,10020546,7844331,9015896,9636891
2023-07-02,252214200.0,551.09,927.84,0.69,178633445,122973393,52357734,2670819,631498,68.84,7856817,8900092,6859201,7856817,8677025
2023-07-03,198082000.0,497.72,927.84,0.7,186660909,133929290,49281679,2711409,738531,71.75,8018006,9404973,6744971,8018006,9151618
2023-07-04,220246100.0,557.84,927.84,0.7,213133985,157359865,52761886,2345027,667206,73.83,9058975,10397768,7201589,9058975,10117443
2023-07-05,188575400.0,609.98,927.84,0.7,219023941,158425067,57323299,2616864,658711,72.33,9268845,10521464,7510100,9268845,10227105
2023-07-06,229441300.0,613.75,927.84,0.71,220674515,162114804,55089900,2640868,828944,73.46,9242534,10409685,7638338,9242534,10121197
2023-07-07,285696000.0,565.84,927.84,0.72,217353479,160964689,53659526,2041268,687996,74.06,9206075,10289098,7519502,9206075,9990251
2023-07-08,268017500.0,513.42,927.84,0.71,212199212,153049526,55381096,3012279,756311,72.13,8798867,9895115,7501792,8798867,9607298
2023-07-09,218068100.0,448.85,927.84,0.71,185105071,127091747,53691683,3597714,723927,68.66,8089899,9424566,6777339,8089899,9187013
2023-07-10,261648700.0,467.24,927.84,0.7,217695607,161645738,52226276,3039319,784273,74.25,9220975,10551203,7364343,9220975,10245330
2023-07-11,208309800.0,522.72,927.84,0.69,221284815,165897871,51656112,2937774,793059,74.97,9389497,10592357,7628234,9389497,10295216
2023-07-12,198531700.0,562.57,927.84,0.68,221370126,162365533,55277636,3095850,631108,73.35,9317524,10655931,7495941,9317524,10378235
2023-07-13,174811300.0,625.6,927.84,0.69,226560789,164307704,57595626,3854719,802740,72.52,9555108,10873171,7717788,9555108,10571081
2023-07-14,316972300.0,667.39,927.84,0.7,229030994,166659528,58737776,2765178,868512,72.77,9541639,10617715,7890171,9541639,10340315
2023-07-15,247899100.0,631.41,927.84,0.7,214549444,155027477,55188685,3416709,916573,72.26,9073252,10122064,7768032,9073252,9840480
2023-07-16,293437400.0,658.62,927.84,0.73,191043552,134355267,52112139,3684552,891594,70.33,8136743,9307044,6942339,8136743,9104547
2023-07-17,416736400.0,611.56,927.84,0.75,217204159,154491150,58664790,3208972,839247,71.13,9245502,10538760,7287825,9245502,10287170
2023-07-18,347191500.0,569.81,927.84,0.75,223460287,163873631,55432991,3360340,793324,73.33,9447807,10732190,7625826,9447807,10422967
2023-07-19,326654000.0,458.05,927.84,0.75,222801344,171718695,46401423,3841239,839987,77.07,9530340,10705176,7791982,9530340,10392950
2023-07-20,238712600.0,361.1,927.84,0.74,208944598,167004643,37021106,4040220,878629,79.93,8903297,10175045,7581076,8903297,9961971
2023-07-21,285810600.0,454.98,927.84,0.73,224362492,175736198,44645842,3107597,872854,78.33,9607986,10771422,7841144,9607986,10442923
2023-07-22,249850000.0,347.53,927.84,0.72,214751109,164311411,46588905,2996800,853993,76.51,9056641,10067042,7795524,9056641,9788810
2023-07-23,197991200.0,376.38,927.84,0.72,194104324,153861316,36147240,3226914,868854,79.27,8266812,9557752,6947204,8266812,9370830
2023-07-24,228213700.0,517.29,927.84,0.71,220797837,167151847,49087581,3672538,885872,75.7,9502482,10840546,7475545,9502482,10568297
2023-07-25,181204100.0,503.83,927.84,0.71,224961882,168091267,52893017,3245106,732493,74.72,9667417,10900346,7905692,9667417,10622700
2023-07-26,172060100.0,522.41,927.84,0.71,224035387,167393036,53111491,3206412,324447,74.72,9557323,10802531,7894318,9557323,10505881
2023-07-27,177671000.0,549.59,927.84,0.73,222450361,160766932,58203431,2918719,561278,72.27,9517023,10762254,7787819,9517023,10480876
2023-07-28,168166000.0,489.76,927.84,0.72,226648537,169426066,53009675,3416535,796261,74.75,9634178,10848781,7870167,9634178,10466684
2023-07-29,158391500.0,508.17,927.84,0.7,218845878,167021946,47690763,3270801,862368,76.32,9287251,10390208,7950302,9287251,10106709
2023-07-30,190950300.0,505.38,927.84,0.7,198352938,148045945,46343343,3192446,771203,74.64,8472366,9596734,7403520,8472366,9389258
2023-07-31,182671600.0,505.05,927.84,0.7,218971838,161942765,52690938,3589804,748330,73.96,9357550,10667509,7426889,9357550,10398477
2023-08-01,227473900.0,566.29,941.65,0.7,220725873,164062372,52816997,3320832,525672,74.33,9489381,10756412,7772534,9489381,10461362
2023-08-02,212559000.0,560.83,941.65,0.71,224019134,162685789,57148248,3632631,552467,72.62,9620755,10952958,7784822,9620755,10669085
2023-08-03,175503100.0,521.11,941.65,0.71,229972581,169187169,56277655,3741993,765763,73.57,9792363,11107864,7943198,9792363,10811784
2023-08-04,163961300.0,552.8,941.65,0.7,236537427,176600859,55571596,3593629,771344,74.66,9850028,11039130,8107948,9850028,10737672
2023-08-05,207083100.0,469.12,941.65,0.7,223098356,162798270,55873392,3756489,670205,72.97,9336375,10436507,8043285,9336375,10135733
2023-08-06,164105400.0,497.12,941.65,0.7,201557245,141044120,56387084,3317547,808494,69.98,8455013,9547712,7265309,8455013,9355853
2023-08-07,212050400.0,424.27,941.65,0.7,206140745,149590374,52743710,3013903,792758,72.57,8569725,9808568,7285925,8569725,9661528
2023-08-08,180413300.0,530.34,941.65,0.71,234211674,169925974,59642952,3984575,658172,72.55,9665334,11062733,7692526,9665334,10759112
2023-08-09,238061200.0,620.96,941.65,0.7,235231585,181107832,50403747,3158227,561779,76.99,9749787,10992474,8016775,9749787,10692588
2023-08-10,163909800.0,671.88,941.65,0.68,232468030,180915370,48188678,2886370,477611,77.82,9695265,10922525,7963564,9695265,10636205
2023-08-11,184950300.0,744.88,941.65,0.68,236031078,175365784,56399465,3599340,666488,74.3,9855421,11047176,8141030,9855421,10744000
2023-08-12,186975200.0,765.8,941.65,0.69,225661312,161593967,59821566,3441381,804398,71.61,9421990,10460225,8083732,9421990,10169282
2023-08-13,218014500.0,675.24,941.65,0.71,203402126,141717280,57722919,3218144,743782,69.67,8511313,9599674,7303296,8511313,9416101
2023-08-14,158954900.0,651.52,941.65,0.7,227072122,162253333,60440155,3679217,699417,71.45,9463852,10714551,7511076,9463852,10458978
2023-08-15,213896200.0,744.84,941.65,0.7,230390569,160630851,65858044,3210617,691057,69.72,9515134,10776404,7843587,9515134,10496266
2023-08-16,173689500.0,688.72,941.65,0.7,228621598,154521724,70557192,2993732,548949,67.59,9537636,10851187,7830683,9537636,10572626
2023-08-17,162023300.0,688.31,941.65,0.7,231958770,160532118,66990808,3922825,513019,69.21,9672837,10929974,7965104,9672837,10640525
2023-08-18,175300000.0,737.83,941.65,0.71,234452431,159116991,71502390,3287830,545220,67.87,9745616,10968601,7953432,9745616,10710441
2023-08-19,140105200.0,691.61,941.65,0.72,227581171,159366057,64503715,3205487,505912,70.03,9432494,10450572,8192496,9432494,10188375
2023-08-20,187976500.0,434.67,941.65,0.73,201169745,143381583,54729213,2800215,258734,71.27,8331702,9368491,7310777,8331702,9196138
