date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico,log_precio_bolsa,estres_hidrico,presion_termica,efecto_solar_demanda,termica_evitada,gen_renovable
2023-11-16,169218000.0,697.7,1049.77,0.67,236351673,166087347,64822260,5094552,347514,70.27,9675625,11126594,7755519,9675625,10836576,6.547789210945191,95326852.94117646,0.3830695293463489,3081057,0.07859263039282138,171529413
2023-11-17,190111200.0,661.96,1049.77,0.68,241229715,183462390,52318927,5319913,128484,76.05,9762877,11064067,7931322,9762877,10710462,6.495205131150742,75824531.88405797,0.2752017068157915,2779140,0.10168237774290788,188910787
2023-11-18,255460600.0,438.38,1049.77,0.7,224513788,160620105,59354726,4476831,62126,71.54,9095974,10236563,7866350,9095974,9890986,6.083086114155206,83598205.63380282,0.2323439535006809,2024636,0.07542501206348738,165159062
2023-11-19,224764800.0,362.15,1049.77,0.73,200925569,141020860,56102388,3717079,85242,70.19,8086483,9372891,6938224,8086483,9190477,5.892058490641335,75814037.83783785,0.24960486584374036,2252253,0.06625527123274555,144823181
2023-11-20,230662300.0,354.35,1049.77,0.74,231787563,166244981,60438694,4800912,302976,71.72,9292073,10769211,7221017,9292073,10428882,5.870285125256265,80584925.33333333,0.2620224186526259,3207865,0.07943440870124678,171348869
2023-11-21,201619800.0,322.81,1049.77,0.74,237271339,176596270,55530109,5017858,127102,74.43,9523518,11041369,7580862,9523518,10673872,5.777063914850281,74040145.33333333,0.2754199177093722,3093010,0.09036283198430545,181741230
2023-11-22,179661500.0,410.19,1049.77,0.74,236781902,177122328,54872717,4738774,48082,74.8,9545127,10876377,7718414,9545127,10613928,6.0166204669891,73163622.66666667,0.3054227906066531,2895514,0.08635938172408372,181909184
2023-11-23,157437700.0,411.79,1049.77,0.73,240877096,184937216,50516349,5166701,256830,76.78,9662203,10970436,7810065,9662203,10719479,6.020513510666006,68265336.4864865,0.32086564195954564,2909414,0.10227779718843504,190360747
2023-11-24,161893600.0,484.7,1049.77,0.71,237637240,184976384,46935595,5163249,562012,77.84,9659537,10832091,7933248,9659537,10557718,6.18353014285133,65188326.38888889,0.2899163074394769,2624470,0.11000710420295931,190701645
2023-11-25,195573100.0,377.85,1049.77,0.71,218771952,168295105,45075090,4822134,579623,76.93,9081833,10191905,7779126,9081833,9883529,5.934497291466729,62604291.66666667,0.23047694069134794,2104403,0.1069800169676862,173696862
2023-11-26,152716400.0,346.11,1049.77,0.7,201465775,153522361,41784807,5591575,567032,76.2,8328211,9640516,7032681,8328211,9524750,5.846756643607308,58851840.84507043,0.27361047488278617,2492069,0.1338183724572816,159680968
2023-11-27,137498000.0,513.31,1049.77,0.69,235584295,175127960,53913326,5862684,680326,74.34,9519261,10890571,7504019,9519261,10638888,6.240879951161022,77019037.14285715,0.39210261682277114,3134869,0.10874276039391893,181670970
2023-11-28,141733800.0,570.91,1049.77,0.68,239373912,170903144,61955369,5890736,624663,71.4,9700910,11024148,7820644,9700910,10766603,6.347231579019294,89790389.85507245,0.43712486762420205,2945959,0.09508031345789719,177418543
2023-11-29,123904500.0,528.4,1049.77,0.67,238410524,165647098,66995318,5206979,561130,69.48,9679078,11014169,7866477,9679078,10758073,6.26985357264817,98522526.47058822,0.540701245388979,2891596,0.07772153454482394,171415207
2023-11-30,123471900.0,661.81,1049.77,0.66,240932815,157195280,77502906,5640011,594617,65.24,9702763,10991032,7907277,9702763,10721473,6.4949785056785805,115675979.1044776,0.6276967097153546,2814196,0.07277160584441046,163429908
2023-12-01,108539500.0,704.21,1092.23,0.65,237645938,149668849,80726407,6664941,585741,62.98,9627453,10908094,7836061,9627453,10617561,6.557076607131345,122312737.87878788,0.7437514108342915,2781500,0.08256209046239243,156919531
2023-12-02,103783800.0,754.42,1092.23,0.64,225112517,132459529,85481358,6556620,615010,58.84,9151636,10375600,7831980,9151636,10029619,6.62594924210251,131509781.53846154,0.8236483649312478,2197639,0.07670233693874708,139631159
2023-12-03,99216000.0,737.21,1092.23,0.65,207636044,110821795,89508961,6679940,625348,53.37,8405542,9737861,7033157,8405542,9606574,6.602872790543602,135619637.87878788,0.9021625554128109,2573417,0.07462872823840813,118127083
2023-12-04,94405700.0,758.22,1092.26,0.64,237683804,144066973,86782715,6218323,615794,60.61,9570379,11026415,7614870,9570379,10794963,6.630973580998645,133511869.23076923,0.9192529061354038,3180093,0.07165393394693939,150901090
2023-12-05,92867600.0,802.51,1092.26,0.65,244158481,144350781,92615377,6575640,616682,59.12,9809475,11153974,8005782,9809475,10876665,6.687744315985722,140326328.78787878,0.997284047425754,2870883,0.07099944028733543,151543103
2023-12-06,100058900.0,812.43,1092.26,0.64,245513159,142361046,96692621,5879569,579924,57.99,9759903,11044465,7947517,9759903,10753965,6.700029756646283,148757878.46153846,0.9663570160539741,2806448,0.06080680075052676,148820539
2023-12-07,99459500.0,808.63,1092.26,0.63,239010448,137128123,95100850,6257800,523675,57.37,9515100,10710929,7965980,9515100,9961003,6.695341457680943,148595078.125,0.9561766250968824,1995023,0.0658017245292579,143909598
2023-12-08,97799900.0,798.03,1092.26,0.63,221151327,113383916,100849589,6245687,672134,51.27,8751613,9916827,7460105,8751613,9753040,6.682146190728135,157577482.8125,1.0311829354510287,2292935,0.061930712856641264,120301737
2023-12-09,93255400.0,883.11,1092.26,0.63,229949136,123214721,99952762,6106588,675066,53.58,9134961,10424439,7675981,9134961,10153635,6.783449768156538,156176190.625,1.071817406050294,2477654,0.06109473932201354,129996375
2023-12-10,120248400.0,901.0,1092.26,0.64,210591354,104681903,99587501,5611724,710226,49.71,8594604,9910502,7364622,8594604,9745672,6.803505257608338,153211540.0,0.8281814990620956,2381050,0.05634968130840354,111003853
2023-12-11,97586700.0,946.28,1092.26,0.64,239292431,133048921,99224332,6337917,681261,55.6,9679714,11085784,7637736,9679714,10869927,6.852538508344207,152652818.46153846,1.0167812927706203,3232191,0.06387462438271065,140068099
2023-12-12,102419800.0,902.14,1092.26,0.63,244060641,135422033,101467529,6503074,668005,55.49,9869128,11179257,8000519,9869128,10942428,6.8047697186617135,158543014.0625,0.9907022666447086,2941909,0.06409019713005727,142593112
2023-12-13,87087200.0,910.48,1092.26,0.62,243398904,136912450,99797865,6061521,627068,56.25,9825413,11115296,8000417,9825413,10817817,6.813971932973635,158409309.52380952,1.145953295708746,2817400,0.060737982112763815,143601039
2023-12-14,87007600.0,889.75,1092.26,0.61,244072904,137946897,99679903,5940723,505381,56.52,9825984,11074684,8056636,9825984,10779270,6.790940524390302,160774037.0967742,1.145645918912303,2722634,0.059598000816694204,144393001
2023-12-15,104304100.0,870.01,1092.26,0.63,238624217,132673374,101478909,4243938,227996,55.6,9681650,10838406,8032939,9681650,10534074,6.768504705835444,158560795.3125,0.9729138933856494,2501135,0.0418208867241479,137145308
2023-12-16,125186600.0,841.55,1092.26,0.64,227075093,120385221,101691972,4583444,414456,53.02,9140997,10194303,7873693,9140997,9909410,6.735245429572175,156449187.69230768,0.8123231335276848,2035717,0.04507183669255783,125383121
2023-12-17,165335300.0,776.82,1092.26,0.67,205981836,102027263,98796690,4845119,312764,49.53,8368768,9567138,7110374,8368768,9457515,6.655208663298611,145289250.0,0.5975535133903437,2347141,0.04904130847864125,107185146
2023-12-18,137040700.0,759.43,1092.26,0.66,228395689,140919836,82078193,5192397,205263,61.7,9447295,10699710,7524887,9447295,10524946,6.632568151889672,122504765.67164178,0.5989329622591466,3000059,0.06326158930836125,146317496
2023-12-19,128180200.0,688.01,1092.26,0.67,230562565,147487064,77578747,5312609,184145,63.97,9537266,10715258,7909579,9537266,10475275,6.533803372711434,114086392.64705881,0.6052319031704436,2565696,0.06848021058550725,152983818
2023-12-20,129011400.0,537.63,1092.26,0.65,232486862,158495835,67759038,5902546,329443,68.17,9565518,10745707,7841759,9565518,10518453,6.287170591223407,102665209.09090908,0.5252174418290365,2676694,0.08711082812139646,164727824
2023-12-21,129149600.0,531.53,1092.26,0.64,231568252,166102414,58846631,6145896,473311,71.73,9465028,10661514,7891412,9465028,10459853,6.275759640215439,90533278.46153846,0.4556470213175494,2568441,0.10443921412528757,172721621
2023-12-22,118919900.0,495.25,1092.26,0.63,232020067,171188974,54085671,6162310,583112,73.78,9487482,10608577,7853282,9487482,10369415,6.20506268557866,84508860.9375,0.4548075683312249,2516133,0.1139360901349252,177934396
2023-12-23,114187600.0,503.94,1092.26,0.65,217698934,149594082,60843323,6670236,591294,68.72,8954178,9991790,7847509,8954178,9789412,6.22245721336559,92186853.03030303,0.5328365117330033,1941903,0.10962971056610911,156855612
2023-12-24,112835600.0,497.67,1092.23,0.66,201997989,120255610,74828153,6323637,590590,59.53,8239987,9594451,7089700,8239987,9195221,6.2099372067722935,111683810.4477612,0.6631608493847612,2105521,0.0845087933079306,127169837
2023-12-25,111514600.0,429.75,1092.23,0.67,189087788,104649526,78161457,5777648,499157,55.34,7813710,8967113,6742846,7813710,8843302,6.063203644262958,114943319.11764705,0.7009078299979749,2100456,0.07391939899585803,110926331
2023-12-26,134318300.0,385.52,1092.21,0.67,223260794,142156623,75585579,5061754,456838,63.67,9046427,10360515,7178140,9046427,10158050,5.954593072332077,111155263.2352941,0.5627347758069096,2979910,0.06696719136110353,147675215
2023-12-27,134196000.0,421.36,1092.2,0.65,222760575,145790532,71773102,4782586,414354,65.45,9206728,10406184,7584934,9206728,10197572,6.043487575175134,108747124.24242423,0.5348378600342941,2612638,0.06663479493146618,150987472
2023-12-28,170482100.0,379.29,1092.2,0.65,221195607,144512173,70948292,5363079,372063,65.33,9182888,10365345,7605911,9182888,10145040,5.938301083991916,107497412.12121211,0.4161627032036636,2539129,0.07559137469311629,150247315
2023-12-29,159616600.0,334.03,1092.2,0.66,216746630,141586604,69233924,5499711,426391,65.32,8974127,10042472,7594343,8974127,9850831,5.811230809302375,103334214.92537312,0.43375139907909704,2256488,0.07943664901274917,147512706
2023-12-30,143280000.0,130.26,1092.2,0.67,204524171,163359831,34231422,6444875,488043,79.87,8474593,9560039,7323472,8474593,9373046,4.869532453118255,50340326.47058823,0.23891277052685111,2049574,0.1882736513758134,170292749
2023-12-31,143690800.0,183.92,1092.2,0.67,191311452,159313600,25283143,6217924,496784,83.27,7924271,9244059,6853577,7924271,8909365,5.214500880454926,37181092.64705882,0.17595519562870277,2055788,0.24593159774749532,166028308
2024-01-01,113953000.0,220.03,1001.74,0.66,176174153,143842058,25473672,6384629,473795,81.65,7289528,8402945,6328303,7289528,8275913,5.39376390069205,38020405.97014925,0.22354542466152338,1947610,0.25063637269741196,150700482
2024-01-02,107441500.0,391.32,1001.74,0.66,206709368,162277080,37060973,6947628,423688,78.5,8446605,9782444,6854304,8446605,9583539,5.969525639589228,55314885.07462686,0.34494094605026043,2729235,0.1874647978760623,169648396
2024-01-03,104709700.0,464.3,1001.74,0.64,214851371,165103786,41930748,7424881,391955,76.85,8909800,10207523,7349125,8909800,9986199,6.140530895025876,64508843.07692307,0.40044759558620074,2637074,0.1770748478640341,172920622
2024-01-04,96512400.0,560.73,1001.74,0.64,219416383,160142833,51347451,7443663,482436,72.99,9099033,10382521,7563345,9099033,10160899,6.329239506246196,78996078.46153846,0.5320295678894156,2597554,0.14496655062845182,168068932
2024-01-05,94223400.0,624.57,1001.74,0.62,221266999,159304712,54175562,7135848,650878,72.0,9172642,10337730,7683365,9172642,10132236,6.4370634129557915,85992955.55555555,0.5749692902721693,2448871,0.13171709909133755,167091438
2024-01-06,92639100.0,627.31,1001.74,0.62,212245526,139845452,63835025,7909604,655445,65.89,8772378,9929120,7587072,8772378,9700666,6.44144083631152,101325436.50793651,0.6890721553958085,2113594,0.12390695979351524,148410501
2024-01-07,84182700.0,634.77,1001.74,0.64,196793110,130692881,57487397,7921827,691005,66.41,8156059,9303552,7013131,8156059,9143694,6.453262728556307,88442149.23076923,0.6828884832288762,2130563,0.13780110555708228,139305713
2024-01-08,79861500.0,637.57,1001.74,0.64,200547824,128702232,63270768,7868787,706037,64.18,8312006,9697945,7047469,8312006,9513760,6.45766407492614,97339643.07692307,0.7922561836146806,2466291,0.12436686204967731,137277056
2024-01-09,77384900.0,692.34,1001.74,0.64,223666918,146406027,68767526,7834972,658392,65.46,9268975,10571100,7447070,9268975,10376604,6.540077164434631,105796193.84615384,0.8886426823754675,2929534,0.11393418291746917,154899391
2024-01-10,80260100.0,664.83,1001.74,0.63,231052540,150372538,72559100,7539033,581870,65.08,9524092,10725322,7806644,9524092,10517232,6.499531368876866,113373593.75,0.9040494479317936,2710588,0.10390196262216644,158493441
2024-01-11,79514700.0,687.37,1001.74,0.63,232234666,150840190,73576066,7256103,562307,64.95,9616053,10818392,7924573,9616053,10590138,6.532872720751696,114962603.125,0.9253139994829384,2665565,0.09862042503576604,158658600
2024-01-12,84508800.0,665.04,1001.74,0.61,236977908,145462225,84126626,6890475,498581,61.38,9667326,10805838,7978559,9667326,10546064,6.499847189222833,135688106.4516129,0.9954776899508964,2567505,0.08190599392508628,152851281
2024-01-13,81670600.0,645.86,1001.74,0.62,227282733,122725898,97487851,6678525,390460,54.0,9183267,10263047,7970292,9183267,9980531,6.470582762029551,154742620.63492063,1.1936712820320743,2010239,0.06850622783236623,129794883
2024-01-14,75244100.0,613.22,1001.74,0.62,211338255,104613909,98774249,7445067,505030,49.5,8402439,9676334,7152065,8402439,9499790,6.418723762251816,156784522.2222222,1.3127175112371932,2347725,0.07537457383882945,112564006
2024-01-15,72823700.0,617.78,1001.75,0.61,235222823,135514967,91018297,7995963,693596,57.61,9542754,10894429,7604763,9542754,10649578,6.426132407024241,146803704.83870968,1.2498444290822297,3044815,0.08785006065483668,144204526
2024-01-16,71431100.0,609.53,1001.75,0.6,238281080,142690193,87038332,7855968,696587,59.88,9675147,10874718,7929313,9675147,10628197,6.4126881683827115,142685790.16393444,1.218493496271323,2698884,0.09025871393929386,151242748
2024-01-17,69539200.0,591.33,1001.75,0.6,235370932,157695013,70060824,6905325,709770,67.0,9746540,10970181,7981154,9746540,10735789,6.382374237206948,114853809.83606558,1.0075011359420134,2754635,0.09856185678658509,165310108
2024-01-18,65297000.0,552.98,1001.74,0.6,235536757,159396215,67865602,7569486,705454,67.67,9769123,10948465,8052202,9769123,10728195,6.3153218345030355,111255085.24590164,1.0393371971248726,2675993,0.11153641410951583,167671155
2024-01-19,65100300.0,541.37,1001.74,0.58,236224880,162581531,65831980,7141202,670167,68.82,9793564,10989689,8006977,9793564,10697450,6.294102963749818,111579627.11864407,1.0112392567893043,2690473,0.10847618272340916,170392900
2024-01-20,63234700.0,525.99,1001.74,0.59,225607196,139012797,78788788,7157726,647886,61.62,9358885,10370377,8085778,9358885,10107450,6.265282201150146,131314646.66666667,1.2459739154930138,2021672,0.09084701124166282,146818409
2024-01-21,64067100.0,503.22,1001.74,0.59,205055656,126687100,70544837,7132364,691355,61.78,8501197,9752221,7350024,8501197,9584269,6.221027450224375,117574728.33333334,1.1011086173541706,2234245,0.10110398155567385,134510819
2024-01-22,65290200.0,502.69,1001.75,0.6,230553650,139922565,82081234,7849411,700440,60.69,9564859,11013197,7592491,9564859,10746068,6.219973677920602,134559400.0,1.2571753914496295,3153577,0.09562978675942194,148472416
2024-01-23,63370900.0,496.16,1001.74,0.59,234523506,145129637,80887479,7822219,684171,61.88,9731541,10987230,7973951,9731541,10724203,6.206898455352139,134812465.0,1.2764135861031864,2750252,0.096704941234416,153636027
2024-01-24,59400500.0,490.78,1001.74,0.58,234814335,142657977,83455022,7984253,717083,60.75,9739841,11048972,7978527,9739841,10762737,6.19599596221021,141449189.83050847,1.4049548504649818,2784210,0.09567132945371065,151359313
2024-01-25,57323400.0,480.87,1001.74,0.57,234576727,141141248,85022469,7744804,668206,60.17,9732843,10967175,8031953,9732843,10670988,6.1755969633059,146590463.79310346,1.4832069890619366,2639035,0.09109126093372728,149554258
2024-01-26,57789800.0,446.63,1001.74,0.56,235294523,153134982,73774802,7685861,698879,65.08,9770195,11058532,7987744,9770195,10797692,6.101730511355077,129429477.19298244,1.2766059187502652,2809948,0.10418002742752157,161519722
2024-01-27,61824600.0,468.74,1001.74,0.55,225607581,153601789,63579861,7809979,615953,68.08,9330168,10363402,8086310,9330168,10094119,6.150048243723728,113535466.07142857,1.0283909636553903,2007809,0.12283730656729012,162027721
2024-01-28,58352500.0,535.14,1001.74,0.55,204524557,141565274,54863958,7518046,577280,69.22,8485140,9761271,7298266,8485140,9576691,6.282528394906171,97971353.57142857,0.9402160500369984,2278425,0.13703068712194102,149660600
2024-01-29,55824700.0,601.51,1001.74,0.54,236073790,165283167,63198049,7077158,515417,70.01,9610501,10963144,7629663,9610501,10652418,6.399443160380445,114905543.63636363,1.1320803849894332,3022755,0.11198380329772833,172875742
2024-01-30,56651300.0,631.7,1001.74,0.53,241170518,158576306,75684030,6470358,439825,65.75,9809977,11022896,8043238,9809977,10763536,6.448414597904655,140155611.1111111,1.3359627875095048,2720298,0.08549172017542248,165486489
2024-01-31,63838600.0,639.06,1001.75,0.52,238636706,157538246,74434992,6218467,445001,66.02,9746146,10899322,8035499,9746146,10654896,6.459998346683129,140443381.13207546,1.165987205765991,2619397,0.08354225276813017,164201714
2024-02-01,73514800.0,693.54,980.51,0.52,236882145,150167832,80972568,5342532,399214,63.39,9638859,10806525,8031945,9638859,10556786,6.541808916534231,152778430.18867925,1.1014457891275526,2524841,0.06597952943792607,155909578
2024-02-02,78787200.0,691.16,980.51,0.52,228953001,139740639,84983912,3875272,353179,61.03,9483988,10419811,7956513,9483988,10191131,6.538371345444921,160347003.7735849,1.078651239304719,2234618,0.04560006550886872,143969090
2024-02-03,117509800.0,670.84,980.51,0.52,216873532,128345504,81717840,6576774,233415,59.18,8984866,10069629,7760398,8984866,9781109,6.508530658463427,154184603.7735849,0.6954129724038933,2020711,0.08048149485496074,135155693
2024-02-04,119721800.0,625.2,980.51,0.54,198467976,115753341,76009970,6585339,119325,58.32,8212858,9495959,7108722,8212858,9306227,6.438071598547322,138199945.45454544,0.6348882940710189,2197505,0.08663783071302579,122458005
2024-02-05,122669400.0,626.9,980.51,0.55,223109439,149034149,68721419,5314684,39187,66.8,9236899,10548880,7446472,9236899,10258765,6.440787038279923,122716819.64285713,0.560216471587727,2812293,0.07733664409146376,154388020
2024-02-06,128870700.0,560.1,980.51,0.55,225629419,169081453,50481116,5949118,117731,74.94,9342549,10574336,7658144,9342549,10291766,6.3281153392157865,90144849.99999999,0.39171910766590773,2633622,0.11784838279232213,175148302
2024-02-07,114225000.0,562.86,980.51,0.55,222625734,155240627,62858099,4505167,21841,69.73,9207466,10295446,7680829,9207466,9992771,6.333030929365915,112246605.35714285,0.5503007086863584,2311942,0.071672019994241,159767635
2024-02-08,96330500.0,437.62,980.51,0.53,222819955,167005949,50852614,4916096,45296,74.95,9227826,10451354,7486322,9227826,10164299,6.081350953902505,94171507.4074074,0.5278973271404453,2677977,0.09667341590987995,171967341
2024-02-09,91603500.0,516.85,980.51,0.52,226073202,166366338,51625712,7553280,527872,73.59,9372197,10577712,7577083,9372197,10301183,6.247752697014493,97407003.7735849,0.5635779357385041,2724100,0.14630848778785874,174447490
2024-02-10,96342400.0,536.0,980.51,0.51,219228315,160289808,49948483,8373498,616526,73.12,9078615,10169392,7789331,9078615,9879184,6.284134161070802,96054775.0,0.5184475628752495,2089853,0.1676426856118396,169279832
2024-02-11,82639600.0,545.39,980.51,0.51,203195078,144390968,49259630,8857087,687393,71.06,8411630,9773500,7155023,8411630,9570916,6.301501135076547,94730057.6923077,0.5960777811596646,2415893,0.17980416865079643,153935448
2024-02-12,77355200.0,573.82,980.51,0.5,230421015,158912514,62355873,8555129,597499,68.97,9552910,10924437,7658978,9552910,10638840,6.3523157582901275,122266417.64705881,0.8060980023825418,2979862,0.1371984458112158,168065142
2024-02-13,68233400.0,597.06,980.51,0.5,234516642,158183004,67357465,8357763,618410,67.45,9730603,11093122,7955698,9730603,10800712,6.392017610855126,132073460.78431372,0.9871626507375765,2845014,0.12408072180150008,167159177
2024-02-14,75611500.0,606.8,980.51,0.49,236384563,151801480,76620690,7311233,651160,64.22,9794599,10972881,8092492,9794599,10730868,6.408199247474377,153241380.0,1.0133470303677743,2638376,0.095421131088468,159763873
2024-02-15,67637200.0,598.25,980.51,0.49,237895639,142868536,86260597,8097477,669029,60.06,9858731,11093729,8086112,9858731,10847278,6.394008726788483,172521194.0,1.27534249975838,2761166,0.09387225671679206,151635042
2024-02-16,73235800.0,539.36,980.51,0.47,239120721,153070467,78311838,7093112,645303,64.01,9905812,11066730,8205109,9905812,10821662,6.290383251485751,163149662.5,1.0693108688740907,2616553,0.09057521941222706,160808882
2024-02-17,71230200.0,567.74,980.51,0.46,229785738,146807379,74474473,7830306,673580,63.89,9492079,10543768,8218638,9492079,10268656,6.341663567444376,158456325.5319149,1.0455462985426645,2050018,0.10514080300855834,155311265
2024-02-18,72107300.0,551.47,980.51,0.47,205825219,121175509,76033727,8033964,582019,58.87,8641374,9977703,7419840,8641374,9802658,6.31258744011516,158403597.9166667,1.0544525442714878,2382818,0.10566316043322248,129791492
2024-02-19,61707200.0,575.78,980.51,0.46,232650127,154578077,70499307,7051087,521655,66.44,9679909,10975945,7833074,9679909,10712186,6.355725643292089,149998525.5319149,1.1424810371807337,2879112,0.10001640016097747,162150819
2024-02-20,63676500.0,581.77,980.51,0.46,235612759,151725440,76167972,7062296,657051,64.4,9753653,10955603,8089764,9753653,10692104,6.366075180620248,162059514.893617,1.1961708134685354,2602340,0.09272002026363495,159444787
2024-02-21,65225100.0,601.15,980.51,0.46,230716136,145787964,78436165,6251756,240251,63.19,9557676,10782945,8026475,9557676,10489564,6.398844487420918,166885457.4468085,1.2025457039920873,2463089,0.07970501770828523,152279971
2024-02-22,70220400.0,518.44,980.51,0.45,228901899,131830667,90058342,6889737,123153,57.59,9484586,10703107,7830876,9484586,10418532,6.250824302555174,195779004.34782606,1.2825096512906555,2587656,0.07650303981275783,138843557
2024-02-23,67668200.0,570.83,980.51,0.44,230698862,131569697,90411446,8372719,345000,57.03,9558735,10782244,7813620,9558735,10439881,6.347091442035163,200914324.44444445,1.3360994479519266,2626261,0.09260684656446214,140287416
2024-02-24,59359400.0,586.29,980.51,0.43,222513610,123021604,90379818,8693154,419033,55.29,9218737,10245725,7892509,9218737,9982087,6.373814547710095,205408677.27272728,1.522586422325926,2089578,0.09618468034329655,132133791
2024-02-25,63111300.0,551.67,980.51,0.44,202362489,101819030,91762432,8293815,487211,50.32,8382588,9610619,7212128,8382588,9438591,6.312950041420871,203916515.55555555,1.4539778224505306,2226463,0.09038355598090997,110600056
2024-02-26,63744900.0,564.37,980.51,0.44,228070109,131575538,88187976,7792240,514355,57.69,9450231,10807552,7589619,9450231,10522987,6.335710064774309,195973280.0,1.383451454415154,2933368,0.08835943702393809,139882133
2024-02-27,62663900.0,536.65,980.51,0.43,233793423,135724377,88801781,8686864,580400,58.05,9691438,10894925,7955704,9691438,10637429,6.285346112927534,201822229.54545453,1.4171122381927674,2681725,0.09782308197373787,144991641
2024-02-28,60294700.0,490.74,980.51,0.42,236948431,141103105,86919776,8261155,664396,59.55,9735659,11011645,7912925,9735659,10744725,6.195914455974938,202139013.95348838,1.4415823373931318,2831800,0.09504344448559733,150028656
2024-02-29,60417100.0,496.38,980.51,0.42,239169179,137698516,92261969,8534199,674495,57.57,9803038,11095906,8034825,9803038,10805656,6.207341762430146,214562718.60465115,1.527083681158419,2770831,0.0924996398841256,146907210
2024-03-01,61720800.0,482.26,990.9,0.4,236325994,139846642,87058987,8708299,712065,59.18,9667945,10799020,8087976,9667945,10555606,6.178483387703559,212338992.6829268,1.4105291180521133,2467630,0.10002756981278027,149267006
2024-03-02,63020800.0,493.85,990.9,0.4,227007488,139170404,77852658,9411223,573203,61.31,9183192,10251153,7942127,9183192,9977497,6.202231827354137,189884531.70731705,1.2353485954581884,2035370,0.12088505544813825,149154830
2024-03-03,64725800.0,474.67,990.9,0.4,203897645,116894000,77441968,8977390,584287,57.33,8305594,9665095,7153407,8305594,9481005,6.162619825751064,188882848.78048778,1.196462103265435,2327598,0.11592409278746515,126455677
2024-03-04,73105800.0,486.58,990.9,0.39,236491628,151187920,75861428,8997592,444688,63.93,9542524,10865324,7604355,9542524,10611667,6.1874013279839755,189653570.0,1.0376936845271691,3007312,0.11860562236442976,160630200
2024-03-05,70430900.0,542.14,990.9,0.38,240975018,147816651,83700148,8978952,479267,61.34,9744437,11096555,7991147,9744437,10818694,6.295524270668303,214615764.1025641,1.1884009264626616,2827547,0.10727522121854287,157274870
2024-03-06,67121900.0,544.96,990.9,0.38,243793545,141762089,92614995,8893076,523385,58.15,9885229,11220312,8119880,9885229,10941894,6.3007123974743235,237474346.15384614,1.379802920063304,2822014,0.09602198762714409,151178550
2024-03-07,60933600.0,563.05,990.9,0.38,244303040,139087940,96594476,8061821,558803,56.93,9976270,11295382,8226855,9976270,11002001,6.3333684341430345,247678143.58974358,1.5852415484192375,2775146,0.08346047569572741,147708564
2024-03-08,69237000.0,542.46,990.9,0.37,246850279,140844467,97479753,7913376,612683,57.06,10010456,11161261,8287805,10010456,10847107,6.29611434997733,256525665.78947368,1.4079141440571639,2559302,0.08117968783548633,149370526
2024-03-09,80522600.0,544.39,990.9,0.36,233648405,137030660,88967718,6971717,678310,58.65,9513522,10527097,8271089,9513522,10236019,6.2996659017621655,240453291.8918919,1.1048788401656324,1964930,0.07836232150674785,144680687
2024-03-10,67767600.0,559.83,990.9,0.36,213417216,110901636,92863444,9009251,642885,51.96,8753984,10102720,7477730,8753984,9917232,6.32763316621349,250982281.0810811,1.3703221396312966,2439502,0.0970161186675769,120553772
2024-03-11,92765000.0,557.44,990.9,0.36,241445195,140373698,92514998,7868275,688224,58.14,9892671,11170477,8056664,9892671,10926499,6.3233548742240835,250040535.13513514,0.9973049857456477,2869835,0.08504864168025338,148930197
2024-03-12,83443800.0,585.26,990.9,0.36,245361125,142694711,93597468,8383625,685321,58.16,10029434,11310478,8233360,10029434,11053262,6.372056192940123,252966129.72972974,1.1216826999527503,2819902,0.08957106521758618,151763657
2024-03-13,63794900.0,574.52,990.9,0.36,246668881,142260910,94483533,9212093,712345,57.67,10095531,11383985,8325933,10095531,11104929,6.3535349095636215,255360900.0,1.481051487171365,2778996,0.09749945424352989,152185348
2024-03-14,88123400.0,540.11,990.9,0.35,247667833,143434293,94998024,8522566,712951,57.91,10122879,11323631,8360935,10122879,11083339,6.291772822517242,263883400.0,1.0780113218735168,2722404,0.08971308614047503,152669810
2024-03-15,66347900.0,558.25,990.9,0.35,247343443,143429372,94435553,8773393,705126,57.99,10102200,11284207,8343637,10102200,10997878,6.324806890720267,262320980.55555555,1.4233389689298535,2654241,0.09290349480027406,152907891
2024-03-16,60062200.0,574.95,990.9,0.35,237217450,132052671,94905479,9633467,625834,55.67,9676551,10717609,8368221,9676551,10438884,6.354283080494674,263626330.55555555,1.5801198993689891,2070663,0.10150590882633964,142311972
2024-03-17,66897500.0,583.19,990.9,0.35,214689529,113182790,92117340,8719372,670027,52.72,8771288,10137391,7512176,8771288,9955313,6.368513033771035,255881500.0,1.3769922437013007,2443137,0.0946550552300462,122572189
2024-03-18,61367800.0,528.88,990.9,0.34,243667992,140717884,93969422,8494342,486344,57.75,10008556,11436945,8034178,10008556,11169275,6.270761563025323,268484062.8571428,1.5312496206275992,3135097,0.09039474468200151,149698570
2024-03-19,75342800.0,616.3,990.9,0.34,245710174,141593121,96882950,6843993,390110,57.63,10033162,11191967,8291265,10033162,10948569,6.423733857968197,276808428.57142854,1.2858952509610042,2657304,0.07064187175718874,148827224
